name,country,team_id,roster_status,source_url,source_checked,display_name,official_fantasy_player_id,fifa_player_id,club,club_country,shirt_number,position,official_position,official_fantasy_position,official_price,fantasy_status,date_of_birth,federation_source_url,squad_announcement_date,team_squad_complete,source_notes
José Hurtado,Ecuador,16,review,https://play.fifa.com/json/fantasy/players.json,2026-06-02,José Hurtado,406,,,,,DEF,,DEF,3.9,transferred,,,,false,Official FIFA fantasy players.json status is transferred; kept in review because this does not prove final squad inclusion or exclusion.
Jackson Porozo,Ecuador,16,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Jackson Porozo,407,,,,,DEF,,DEF,3.8,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Yaimar Medina,Ecuador,16,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Yaimar Medina,411,,,,,DEF,,DEF,3.5,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Enner Valencia,Ecuador,16,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Enner Valencia,412,,,,,FWD,,FWD,5.9,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Gonzalo Plata,Ecuador,16,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Gonzalo Plata,413,,,,,FWD,,FWD,5.6,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
John Yeboah,Ecuador,16,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,John Yeboah,414,,,,,MID,,MID,5.1,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Kevin Rodríguez,Ecuador,16,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Kevin Rodríguez,415,,,,,FWD,,FWD,4.9,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Alan Minda,Ecuador,16,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Alan Minda,416,,,,,FWD,,FWD,4.9,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Jordy Caicedo,Ecuador,16,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Jordy Caicedo,417,,,,,FWD,,FWD,4.9,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
John Mercado,Ecuador,16,review,https://play.fifa.com/json/fantasy/players.json,2026-06-02,John Mercado,419,,,,,FWD,,FWD,4.4,transferred,,,,false,Official FIFA fantasy players.json status is transferred; kept in review because this does not prove final squad inclusion or exclusion.
Anthony Valencia,Ecuador,16,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Anthony Valencia,420,,,,,MID,,MID,4.2,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Jeremy Arévalo,Ecuador,16,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Jeremy Arévalo,421,,,,,FWD,,FWD,4,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Hernán Galíndez,Ecuador,16,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Hernán Galíndez,423,,,,,GK,,GK,4.2,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Moisés Ramírez,Ecuador,16,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Moisés Ramírez,424,,,,,GK,,GK,3.9,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Gonzalo Valle,Ecuador,16,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Gonzalo Valle,425,,,,,GK,,GK,3.6,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Kendry Páez,Ecuador,16,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Kendry Páez,427,,,,,MID,,MID,5.2,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Alan Franco,Ecuador,16,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Alan Franco,428,,,,,MID,,MID,5.6,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Pedro Vite,Ecuador,16,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Pedro Vite,429,,,,,MID,,MID,5.2,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Moisés Caicedo,Ecuador,16,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Moisés Caicedo,430,,,,,MID,,MID,6.8,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Marwan Attia Fahim Ghallab,Egypt,17,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Marwan Attia Fahim Ghallab,432,,,,,MID,,MID,4.3,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Ahmed Mostafa Mohamed Sayed,Egypt,17,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Ahmed Mostafa Mohamed Sayed,433,,,,,MID,,MID,4.3,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Hamdi Fathy Abdelhalim Abdel Fattah,Egypt,17,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Hamdi Fathy Abdelhalim Abdel Fattah,434,,,,,MID,,MID,4.4,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Emam Ashour Metwally Abdel Ghany,Egypt,17,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Emam Ashour Metwally Abdel Ghany,435,,,,,MID,,MID,4.6,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Mahmoud Saber Abdelmohsen Hassan,Egypt,17,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Mahmoud Saber Abdelmohsen Hassan,436,,,,,MID,,MID,4.9,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Mohamed Abdelmonem El Sayed Mohamed Ahmed,Egypt,17,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Mohamed Abdelmonem El Sayed Mohamed Ahmed,437,,,,,DEF,,DEF,4,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Ahmed Mohamed Abou El Fotouh Mohamed,Egypt,17,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Ahmed Mohamed Abou El Fotouh Mohamed,438,,,,,DEF,,DEF,3.9,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Mohamed Hany Gamal El Demerdash,Egypt,17,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Mohamed Hany Gamal El Demerdash,439,,,,,DEF,,DEF,3.6,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Ramy Hisham Abdel Aziz Mostafa Rabia,Egypt,17,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Ramy Hisham Abdel Aziz Mostafa Rabia,440,,,,,DEF,,DEF,3.6,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Hossam Abdelmaguid Abdelsalam Abdelmaguid,Egypt,17,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Hossam Abdelmaguid Abdelsalam Abdelmaguid,441,,,,,DEF,,DEF,3.6,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Tarek Alaa El Gebaly,Egypt,17,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Tarek Alaa El Gebaly,442,,,,,DEF,,DEF,3.5,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Yasser Ahmed Ibrahim El Hanafi,Egypt,17,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Yasser Ahmed Ibrahim El Hanafi,444,,,,,DEF,,DEF,3.5,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Omar Khaled Mohamed Abdelsalam Marmoush,Egypt,17,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Omar Khaled Mohamed Abdelsalam Marmoush,445,,,,,FWD,,FWD,7.8,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Mahmoud Ahmed Ibrahim Hassan,Egypt,17,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Mahmoud Ahmed Ibrahim Hassan,447,,,,,FWD,,FWD,5.6,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Haissem Hassan,Egypt,17,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Haissem Hassan,448,,,,,FWD,,FWD,4.6,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Mohamed El Sayed Mohamed El Shenawy Gomaa,Egypt,17,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Mohamed El Sayed Mohamed El Shenawy Gomaa,451,,,,,GK,,GK,3.6,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
El Mahdy Mohamed Soliman Ibrahim,Egypt,17,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,El Mahdy Mohamed Soliman Ibrahim,452,,,,,GK,,GK,3.6,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
